num,name,heightm,weightkg,color,prevo,evoLevel,otherFormes,formeOrder,canGigantamax,baseSpecies,forme,requiredItem,changesFrom,evoCondition,evoType,gen,evoItem,evoRegion,canHatch,evoMove,baseForme,cosmeticFormes,maxHP,requiredAbility,battleOnly,requiredMove,requiredItems,cannotDynamax,Bug,Dark,Dragon,Electric,Fairy,Fighting,Fire,Flying,Ghost,Grass,Ground,Ice,Normal,Poison,Psychic,Rock,Steel,Water,eggGroup_Amorphous,eggGroup_Bug,eggGroup_Ditto,eggGroup_Dragon,eggGroup_Fairy,eggGroup_Field,eggGroup_Flying,eggGroup_Grass,eggGroup_Human-Like,eggGroup_Mineral,eggGroup_Monster,eggGroup_Undiscovered,eggGroup_Water 1,eggGroup_Water 2,eggGroup_Water 3,M,F,hp,atk,def,spa,spd,spe,ability_0,ability_H,ability_1,ability_S,legendary,numEvos
790,Cosmoem,0.1,999.9,Blue,Cosmog,43.0,,,,,,,,,,7.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,43,29,131,29,131,37,Sturdy,,,,Restricted Legendary,2.0
791,Solgaleo,3.4,230.0,White,Cosmoem,53.0,,,,,,,,,,7.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,137,137,107,113,89,97,Full Metal Body,,,,Restricted Legendary,
792,Lunala,4.0,120.0,Purple,Cosmoem,53.0,,,,,,,,,,7.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,137,113,89,137,107,97,Shadow Shield,,,,Restricted Legendary,
793,Nihilego,1.2,55.5,White,,,,,,,,,,,,7.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,109,53,47,127,131,103,Beast Boost,,,,Sub-Legendary,
794,Buzzwole,2.4,333.6,Red,,,,,,,,,,,,7.0,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,107,139,139,53,53,79,Beast Boost,,,,Sub-Legendary,
795,Pheromosa,1.8,25.0,White,,,,,,,,,,,,7.0,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,71,137,37,137,37,151,Beast Boost,,,,Sub-Legendary,
796,Xurkitree,3.8,100.0,Black,,,,,,,,,,,,7.0,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,83,89,71,173,71,83,Beast Boost,,,,Sub-Legendary,
797,Celesteela,9.2,999.9,Green,,,,,,,,,,,,7.0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,97,101,103,107,101,61,Beast Boost,,,,Sub-Legendary,
798,Kartana,0.30000000000000004,0.1,White,,,,,,,,,,,,7.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,59,181,131,59,31,109,Beast Boost,,,,Sub-Legendary,
799,Guzzlord,5.5,888.0,Black,,,,,,,,,,,,7.0,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,223,101,53,97,53,43,Beast Boost,,,,Sub-Legendary,
800,Necrozma,2.4,230.0,Black,,,"['Necrozma-Dusk-Mane', 'Necrozma-Dawn-Wings', 'Necrozma-Ultra']","['Necrozma', 'Necrozma-Dusk-Mane', 'Necrozma-Dawn-Wings', 'Necrozma-Ultra']",,,,,,,,7.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,97,107,101,127,89,79,Prism Armor,,,,Restricted Legendary,
800,Necrozma-Dusk-Mane,3.8,460.0,Yellow,,,,,,Necrozma,Dusk-Mane,,Necrozma,,,7.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,97,157,127,113,109,77,Prism Armor,,,,,
800,Necrozma-Dawn-Wings,4.2,350.0,Blue,,,,,,Necrozma,Dawn-Wings,,Necrozma,,,7.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,97,113,109,157,127,77,Prism Armor,,,,,
800,Necrozma-Ultra,7.5,230.0,Yellow,,,,,,Necrozma,Ultra,Ultranecrozium Z,,,,7.0,,,,,,,,,"['Necrozma-Dawn-Wings', 'Necrozma-Dusk-Mane']",,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,97,167,97,167,97,129,Neuroforce,,,,,
801,Magearna,1.0,80.5,Gray,,,['Magearna-Original'],"['Magearna', 'Magearna-Original']",,,,,,,,7.0,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,80,95,115,130,115,65,Soul-Heart,,,,Mythical,
801,Magearna-Original,1.0,80.5,Red,,,,,,Magearna,Original,,,,,7.0,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,80,95,115,130,115,65,Soul-Heart,,,,,
802,Marshadow,0.7000000000000001,22.2,Gray,,,,,,,,,,,,7.0,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,90,125,80,90,90,125,Technician,,,,Mythical,
803,Poipole,0.6000000000000001,1.8,Purple,,,,,,,,,,,,7.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,67,73,67,73,67,73,Beast Boost,,,,Sub-Legendary,1.0
804,Naganadel,3.6,150.0,Purple,Poipole,,,,,,,,,,levelMove,7.0,,,,Dragon Pulse,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,73,73,73,127,73,121,Beast Boost,,,,Sub-Legendary,
805,Stakataka,5.5,820.0,Gray,,,,,,,,,,,,7.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,61,131,211,53,101,13,Beast Boost,,,,Sub-Legendary,
806,Blacephalon,1.8,13.0,White,,,,,,,,,,,,7.0,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,53,127,53,151,79,107,Beast Boost,,,,Sub-Legendary,
807,Zeraora,1.5,44.5,Yellow,,,,,,,,,,,,7.0,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,88,112,75,102,80,143,Volt Absorb,,,,Mythical,
808,Meltan,0.2,8.0,Gray,,,,,,,,,,,,7.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,46,65,65,55,35,34,Magnet Pull,,,,Mythical,
809,Melmetal,2.5,800.0,Gray,,,,,G-Max Meltdown,,,,,,,7.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,135,143,143,80,65,34,Iron Fist,,,,Mythical,
809,Melmetal-Gmax,25.0,0.0,Gray,,,,,,Melmetal,Gmax,,Melmetal,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,135,143,143,80,65,34,Iron Fist,,,,,
810,Grookey,0.30000000000000004,5.0,Green,,,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.875,0.125,50,65,50,40,40,65,Overgrow,Grassy Surge,,,,1.0
811,Thwackey,0.7000000000000001,14.0,Green,Grookey,16.0,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.875,0.125,70,85,70,55,60,80,Overgrow,Grassy Surge,,,,1.0
812,Rillaboom,2.1,90.0,Green,Thwackey,35.0,,,G-Max Drum Solo,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.875,0.125,100,125,90,60,70,85,Overgrow,Grassy Surge,,,,
812,Rillaboom-Gmax,3.0,0.0,Green,,,,,,Rillaboom,Gmax,,Rillaboom,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.875,0.125,100,125,90,60,70,85,Overgrow,Grassy Surge,,,,
813,Scorbunny,0.30000000000000004,4.5,White,,,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.875,0.125,50,71,40,40,40,69,Blaze,Libero,,,,1.0
814,Raboot,0.6000000000000001,9.0,Gray,Scorbunny,16.0,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.875,0.125,65,86,60,55,60,94,Blaze,Libero,,,,1.0
815,Cinderace,1.4,33.0,White,Raboot,35.0,,,G-Max Fireball,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.875,0.125,80,116,75,65,75,119,Blaze,Libero,,,,
815,Cinderace-Gmax,3.0,0.0,White,,,,,,Cinderace,Gmax,,Cinderace,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.875,0.125,80,116,75,65,75,119,Blaze,Libero,,,,
816,Sobble,0.30000000000000004,4.0,Blue,,,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.875,0.125,50,40,40,70,40,70,Torrent,Sniper,,,,1.0
817,Drizzile,0.7000000000000001,11.5,Blue,Sobble,16.0,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.875,0.125,65,60,55,95,55,90,Torrent,Sniper,,,,1.0
818,Inteleon,1.9,45.2,Blue,Drizzile,35.0,,,G-Max Hydrosnipe,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.875,0.125,70,85,65,125,65,120,Torrent,Sniper,,,,
818,Inteleon-Gmax,3.0,0.0,Blue,,,,,,Inteleon,Gmax,,Inteleon,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.875,0.125,70,85,65,125,65,120,Torrent,Sniper,,,,
819,Skwovet,0.30000000000000004,2.5,Brown,,,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,70,55,55,35,35,25,Cheek Pouch,Gluttony,,,,1.0
820,Greedent,0.6000000000000001,6.0,Brown,Skwovet,24.0,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,120,95,95,55,75,20,Cheek Pouch,Gluttony,,,,
821,Rookidee,0.2,1.8,Blue,,,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,38,47,35,33,35,57,Keen Eye,Big Pecks,Unnerve,,,1.0
822,Corvisquire,0.8,16.0,Blue,Rookidee,18.0,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,68,67,55,43,55,77,Keen Eye,Big Pecks,Unnerve,,,1.0
823,Corviknight,2.2,75.0,Purple,Corvisquire,38.0,,,G-Max Wind Rage,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,98,87,105,53,85,67,Pressure,Mirror Armor,Unnerve,,,
823,Corviknight-Gmax,14.0,0.0,Purple,,,,,,Corviknight,Gmax,,Corviknight,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,98,87,105,53,85,67,Pressure,Mirror Armor,Unnerve,,,
824,Blipbug,0.4,8.0,Blue,,,,,,,,,,,,8.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,20,20,25,45,45,Swarm,Telepathy,Compound Eyes,,,1.0
825,Dottler,0.4,19.5,Yellow,Blipbug,10.0,,,,,,,,,,8.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,50,35,80,50,90,30,Swarm,Telepathy,Compound Eyes,,,1.0
826,Orbeetle,0.4,40.8,Red,Dottler,30.0,,,G-Max Gravitas,,,,,,,8.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,60,45,110,80,120,90,Swarm,Telepathy,Frisk,,,
826,Orbeetle-Gmax,14.0,0.0,Red,,,,,,Orbeetle,Gmax,,Orbeetle,,,8.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,60,45,110,80,120,90,Swarm,Telepathy,Frisk,,,
827,Nickit,0.6000000000000001,8.9,Brown,,,,,,,,,,,,8.0,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,40,28,28,47,52,50,Run Away,Stakeout,Unburden,,,1.0
828,Thievul,1.2,19.9,Brown,Nickit,18.0,,,,,,,,,,8.0,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,70,58,58,87,92,90,Run Away,Stakeout,Unburden,,,
829,Gossifleur,0.4,2.2,Green,,,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,40,40,60,40,60,10,Cotton Down,Effect Spore,Regenerator,,,1.0
830,Eldegoss,0.5,2.5,Green,Gossifleur,20.0,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,60,50,90,80,120,60,Cotton Down,Effect Spore,Regenerator,,,
831,Wooloo,0.6000000000000001,6.0,White,,,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,42,40,55,40,45,48,Fluffy,Bulletproof,Run Away,,,1.0
832,Dubwool,1.3,43.0,White,Wooloo,24.0,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,72,80,100,60,90,88,Fluffy,Bulletproof,Steadfast,,,
833,Chewtle,0.30000000000000004,8.5,Green,,,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,50,64,50,38,38,44,Strong Jaw,Swift Swim,Shell Armor,,,1.0
834,Drednaw,1.0,115.5,Green,Chewtle,22.0,,,G-Max Stonesurge,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,90,115,90,48,68,74,Strong Jaw,Swift Swim,Shell Armor,,,
834,Drednaw-Gmax,24.0,0.0,Green,,,,,,Drednaw,Gmax,,Drednaw,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,90,115,90,48,68,74,Strong Jaw,Swift Swim,Shell Armor,,,
835,Yamper,0.30000000000000004,13.5,Yellow,,,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,59,45,50,40,50,26,Ball Fetch,Rattled,,,,1.0
836,Boltund,1.0,34.0,Yellow,Yamper,25.0,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,69,90,60,90,60,121,Strong Jaw,Competitive,,,,
837,Rolycoly,0.30000000000000004,12.0,Black,,,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,30,40,50,40,50,30,Steam Engine,Flash Fire,Heatproof,,,1.0
838,Carkol,1.1,78.0,Black,Rolycoly,18.0,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,80,60,90,60,70,50,Steam Engine,Flash Fire,Flame Body,,,1.0
839,Coalossal,2.8,310.5,Black,Carkol,34.0,,,G-Max Volcalith,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,110,80,120,80,90,30,Steam Engine,Flash Fire,Flame Body,,,
839,Coalossal-Gmax,42.0,0.0,Black,,,,,,Coalossal,Gmax,,Coalossal,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,110,80,120,80,90,30,Steam Engine,Flash Fire,Flame Body,,,
840,Applin,0.2,0.5,Green,,,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,40,40,80,40,40,20,Ripen,Bulletproof,Gluttony,,,2.0
841,Flapple,0.30000000000000004,1.0,Green,Applin,,,,G-Max Tartness,,,,,,useItem,8.0,Tart Apple,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,70,110,80,95,60,70,Ripen,Hustle,Gluttony,,,
841,Flapple-Gmax,24.0,0.0,Green,,,,,,Flapple,Gmax,,Flapple,,,8.0,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,70,110,80,95,60,70,Ripen,Hustle,Gluttony,,,
842,Appletun,0.4,13.0,Green,Applin,,,,G-Max Sweetness,,,,,,useItem,8.0,Sweet Apple,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,110,85,80,100,80,30,Ripen,Thick Fat,Gluttony,,,
842,Appletun-Gmax,24.0,0.0,Green,,,,,,Appletun,Gmax,,Appletun,,,8.0,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,110,85,80,100,80,30,Ripen,Thick Fat,Gluttony,,,
843,Silicobra,2.2,7.6,Green,,,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,52,57,75,35,50,46,Sand Spit,Sand Veil,Shed Skin,,,1.0
844,Sandaconda,3.8,65.5,Green,Silicobra,36.0,,,G-Max Sandblast,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,72,107,125,65,70,71,Sand Spit,Sand Veil,Shed Skin,,,
844,Sandaconda-Gmax,22.0,0.0,Green,,,,,,Sandaconda,Gmax,,Sandaconda,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,72,107,125,65,70,71,Sand Spit,Sand Veil,Shed Skin,,,
845,Cramorant,0.8,18.0,Blue,,,"['Cramorant-Gulping', 'Cramorant-Gorging']","['Cramorant', 'Cramorant-Gulping', 'Cramorant-Gorging']",,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,70,85,55,85,95,85,Gulp Missile,,,,,
845,Cramorant-Gulping,0.8,18.0,Blue,,,,,,Cramorant,Gulping,,,,,8.0,,,,,,,,Gulp Missile,Cramorant,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,70,85,55,85,95,85,Gulp Missile,,,,,
845,Cramorant-Gorging,0.8,18.0,Blue,,,,,,Cramorant,Gorging,,,,,8.0,,,,,,,,Gulp Missile,Cramorant,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,70,85,55,85,95,85,Gulp Missile,,,,,
846,Arrokuda,0.5,1.0,Brown,,,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,41,63,40,40,30,66,Swift Swim,Propeller Tail,,,,1.0
847,Barraskewda,1.3,30.0,Brown,Arrokuda,26.0,,,,,,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,61,123,60,60,50,136,Swift Swim,Propeller Tail,,,,
848,Toxel,0.4,11.0,Purple,,,,,,,,,,,,8.0,,,1.0,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,40,38,35,54,35,40,Rattled,Klutz,Static,,,2.0
849,Toxtricity,1.6,40.0,Purple,Toxel,30.0,['Toxtricity-Low-Key'],"['Toxtricity', 'Toxtricity-Low-Key']",G-Max Stun Shock,,,,,,,8.0,,,,,Amped,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,75,98,70,114,70,75,Punk Rock,Technician,Plus,,,
849,Toxtricity-Low-Key,1.6,40.0,Purple,Toxel,30.0,,,G-Max Stun Shock,Toxtricity,Low-Key,,,,,8.0,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,75,98,70,114,70,75,Punk Rock,Technician,Minus,,,
849,Toxtricity-Gmax,24.0,0.0,Purple,,,,,,Toxtricity,Gmax,,Toxtricity,,,8.0,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,75,98,70,114,70,75,Punk Rock,Technician,Plus,,,
849,Toxtricity-Low-Key-Gmax,24.0,0.0,Purple,,,,,,Toxtricity,Low-Key-Gmax,,Toxtricity-Low-Key,,,8.0,,,,,,,,,Toxtricity-Low-Key,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,75,98,70,114,70,75,Punk Rock,Technician,Minus,,,
850,Sizzlipede,0.7000000000000001,1.0,Red,,,,,,,,,,,,8.0,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,50,65,45,50,50,45,Flash Fire,Flame Body,White Smoke,,,1.0
851,Centiskorch,3.0,120.0,Red,Sizzlipede,28.0,,,G-Max Centiferno,,,,,,,8.0,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,115,65,90,90,65,Flash Fire,Flame Body,White Smoke,,,
851,Centiskorch-Gmax,75.0,0.0,Red,,,,,,Centiskorch,Gmax,,Centiskorch,,,8.0,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,115,65,90,90,65,Flash Fire,Flame Body,White Smoke,,,
